portal_id	gwas_source_category	legacy_phenotype_id	phenotype_name	legacy_trait_group	trait_group	trait_type	pigean_id
PORTAL:0002009	gcat_trait	gcat_trait_insulin_response_measurement	insulin response measurement	GLYCEMIC	metabolic	measurement	
PORTAL:0002010	gcat_trait	gcat_trait_insulin_sensitivity_measurement	insulin sensitivity measurement	GLYCEMIC	metabolic	measurement	
PORTAL:0002011	gcat_trait	gcat_trait_peak_insulin_response_measurement	peak insulin response measurement	GLYCEMIC	metabolic	measurement	
PORTAL:0002012	gcat_trait	gcat_trait_type_2_diabetes_mellitus	type 2 diabetes mellitus	GLYCEMIC	metabolic	phenotype	
PORTAL:0002013	gcat_trait	gcat_trait_urine_glucose_measurement	urine glucose measurement	GLYCEMIC	metabolic	measurement	
PORTAL:0002014	gcat_trait	gcat_trait_Tinnitus	Tinnitus	HEARING	ent	phenotype	
PORTAL:0002015	gcat_trait	gcat_trait_able_to_hear_with_hearing_aids	able to hear with hearing aids	HEARING	ent	phenotype	
PORTAL:0002016	gcat_trait	gcat_trait_agerelated_hearing_impairment	age-related hearing impairment	HEARING	ent	phenotype	
PORTAL:0002017	gcat_trait	gcat_trait_hearing_loss	hearing loss	HEARING	ent	phenotype	
PORTAL:0002018	gcat_trait	gcat_trait_hearing_measurement	hearing measurement	HEARING	ent	measurement	
PORTAL:0002019	gcat_trait	gcat_trait_hearing_threshold_measurement	hearing threshold measurement	HEARING	ent	measurement	
PORTAL:0002020	gcat_trait	gcat_trait_Alphahemoglobinstabilizing_protein_levels	Alpha-hemoglobin-stabilizing protein levels	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002021	gcat_trait	gcat_trait_Coagulation_factor_XII_levels	Coagulation factor XII levels	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002022	gcat_trait	gcat_trait_D_dimer_measurement	D dimer measurement	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002023	gcat_trait	gcat_trait_Druginduced_agranulocytosis	Drug-induced agranulocytosis	HEMATOLOGICAL	hematological	phenotype	
PORTAL:0002024	gcat_trait	gcat_trait_Fibrinogen_alpha_chain_levels	Fibrinogen alpha chain levels	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002025	gcat_trait	gcat_trait_Hodgkins_lymphoma	Hodgkins lymphoma	HEMATOLOGICAL	hematological	disease	
PORTAL:0002026	gcat_trait	gcat_trait_Red_cell_distribution_width	Red cell distribution width	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002027	gcat_trait	gcat_trait_Thrombocytopenia	Thrombocytopenia	HEMATOLOGICAL	hematological	phenotype	
PORTAL:0002028	gcat_trait	gcat_trait_basophil_count	basophil count	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002029	gcat_trait	gcat_trait_basophil_measurement	basophil measurement	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002030	gcat_trait	gcat_trait_blood_rubidium_measurement	blood rubidium measurement	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002031	gcat_trait	gcat_trait_blood_sedimentation	blood sedimentation	HEMATOLOGICAL	hematological	phenotype	
PORTAL:0002032	gcat_trait	gcat_trait_blood_viscosity	blood viscosity	HEMATOLOGICAL	hematological	phenotype	
PORTAL:0002033	gcat_trait	gcat_trait_chronic_lymphocytic_leukemia	chronic lymphocytic leukemia	HEMATOLOGICAL	hematological	disease	
PORTAL:0002034	gcat_trait	gcat_trait_clonal_hematopoiesis	clonal hematopoiesis	HEMATOLOGICAL	hematological	phenotype	
PORTAL:0002035	gcat_trait	gcat_trait_clonal_hematopoiesis_mutation_measurement	clonal hematopoiesis mutation measurement	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002036	gcat_trait	gcat_trait_coagulation_factor_IX_measurement	coagulation factor IX measurement	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002037	gcat_trait	gcat_trait_coagulation_factor_V_measurement	coagulation factor V measurement	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002038	gcat_trait	gcat_trait_coagulation_factor_XA_measurement	coagulation factor XA measurement	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002039	gcat_trait	gcat_trait_coagulation_factor_X_measurement	coagulation factor X measurement	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002040	gcat_trait	gcat_trait_coagulation_factor_measurement	coagulation factor measurement	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002041	gcat_trait	gcat_trait_diffuse_large_Bcell_lymphoma	diffuse large B-cell lymphoma	HEMATOLOGICAL	hematological	disease	
PORTAL:0002042	gcat_trait	gcat_trait_eosinophil_percentage_of_leukocytes	eosinophil percentage of leukocytes	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002043	gcat_trait	gcat_trait_erythrocyte_count	erythrocyte count	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002044	gcat_trait	gcat_trait_erythrocyte_measurement	erythrocyte measurement	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002045	gcat_trait	gcat_trait_factor_VIII_measurement	factor VIII measurement	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002046	gcat_trait	gcat_trait_factor_VII_activating_protease_measurement	factor VII activating protease measurement	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002047	gcat_trait	gcat_trait_factor_VII_measurement	factor VII measurement	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002048	gcat_trait	gcat_trait_factor_XI_measurement	factor XI measurement	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002049	gcat_trait	gcat_trait_ferritin_measurement	ferritin measurement	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002050	gcat_trait	gcat_trait_fetal_hemoglobin_measurement	fetal hemoglobin measurement	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002051	gcat_trait	gcat_trait_fibrinogen_measurement	fibrinogen measurement	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002052	gcat_trait	gcat_trait_granulocyte_count	granulocyte count	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002053	gcat_trait	gcat_trait_hematocrit	hematocrit	HEMATOLOGICAL	hematological	phenotype	
PORTAL:0002054	gcat_trait	gcat_trait_hematopoietic_progenitor_cell_antigen_CD34_measurement	hematopoietic progenitor cell antigen CD34 measurement	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002055	gcat_trait	gcat_trait_hemoglobin_change_measurement	hemoglobin change measurement	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002056	gcat_trait	gcat_trait_hemoglobin_measurement	hemoglobin measurement	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002057	gcat_trait	gcat_trait_hemojuvelin_measurement	hemojuvelin measurement	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002058	gcat_trait	gcat_trait_hemolysis	hemolysis	HEMATOLOGICAL	hematological	phenotype	
PORTAL:0002059	gcat_trait	gcat_trait_hemopexin_measurement	hemopexin measurement	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002060	gcat_trait	gcat_trait_hemorheological_measurement	hemorheological measurement	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002061	gcat_trait	gcat_trait_hepcidintransferrin_saturation_ratio	hepcidin:transferrin saturation ratio	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002062	gcat_trait	gcat_trait_immature_granulocyte_count	immature granulocyte count	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002063	gcat_trait	gcat_trait_immature_platelet_count	immature platelet count	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002064	gcat_trait	gcat_trait_immature_platelet_fraction	immature platelet fraction	HEMATOLOGICAL	hematological	phenotype	
PORTAL:0002065	gcat_trait	gcat_trait_immature_platelet_measurement	immature platelet measurement	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002066	gcat_trait	gcat_trait_immature_reticulocyte_measurement	immature reticulocyte measurement	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002067	gcat_trait	gcat_trait_iron_biomarker_measurement	iron biomarker measurement	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002068	gcat_trait	gcat_trait_level_of_bone_marrow_proteoglycan_in_blood_serum	level of bone marrow proteoglycan in blood serum	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002069	gcat_trait	gcat_trait_level_of_coagulation_factor_VII_in_blood_serum	level of coagulation factor VII in blood serum	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002070	gcat_trait	gcat_trait_level_of_coagulation_factor_XIII_B_chain_in_blood_serum	level of coagulation factor XIII B chain in blood serum	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002071	gcat_trait	gcat_trait_level_of_coagulation_factor_XI_in_blood_serum	level of coagulation factor XI in blood serum	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002072	gcat_trait	gcat_trait_level_of_hematopoietic_lineage_cellspecific_protein_in_blood_serum	level of hematopoietic lineage cell-specific protein in blood serum	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002073	gcat_trait	gcat_trait_level_of_hemoglobin_subunit_zeta_in_blood_serum	level of hemoglobin subunit zeta in blood serum	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002074	gcat_trait	gcat_trait_level_of_kell_blood_group_glycoprotein_in_blood_serum	level of kell blood group glycoprotein in blood serum	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002075	gcat_trait	gcat_trait_level_of_multiple_coagulation_factor_deficiency_protein_2_in_blood_serum	level of multiple coagulation factor deficiency protein 2 in blood serum	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002076	gcat_trait	gcat_trait_level_of_platelet_basic_protein_in_blood_serum	level of platelet basic protein in blood serum	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002077	gcat_trait	gcat_trait_level_of_platelet_glycoprotein_Ib_beta_chain_in_blood_serum	level of platelet glycoprotein Ib beta chain in blood serum	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002078	gcat_trait	gcat_trait_level_of_tissue_factor_pathway_inhibitor_2_in_blood_serum	level of tissue factor pathway inhibitor 2 in blood serum	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002079	gcat_trait	gcat_trait_level_of_von_Willebrand_factor_A_domaincontaining_protein_1_in_blood_serum	level of von Willebrand factor A domain-containing protein 1 in blood serum	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002080	gcat_trait	gcat_trait_lymphatic_vessel_endothelial_hyaluronic_acid_receptor_1_measurement	lymphatic vessel endothelial hyaluronic acid receptor 1 measurement	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002081	gcat_trait	gcat_trait_lymphocytemonocyte_ratio	lymphocyte:monocyte ratio	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002082	gcat_trait	gcat_trait_lymphoid_leukemia	lymphoid leukemia	HEMATOLOGICAL	hematological	disease	
PORTAL:0002083	gcat_trait	gcat_trait_mean_corpuscular_hemoglobin	mean corpuscular hemoglobin	HEMATOLOGICAL	hematological	phenotype	
PORTAL:0002084	gcat_trait	gcat_trait_mean_corpuscular_hemoglobin_concentration	mean corpuscular hemoglobin concentration	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002085	gcat_trait	gcat_trait_mean_corpuscular_volume	mean corpuscular volume	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002086	gcat_trait	gcat_trait_mean_platelet_volume	mean platelet volume	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002087	gcat_trait	gcat_trait_mean_reticulocyte_volume	mean reticulocyte volume	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002088	gcat_trait	gcat_trait_monocyte_count	monocyte count	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002089	gcat_trait	gcat_trait_monocyte_percentage_of_leukocytes	monocyte percentage of leukocytes	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002090	gcat_trait	gcat_trait_myeloid_white_cell_count	myeloid white cell count	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002091	gcat_trait	gcat_trait_myeloproliferative_disorder	myeloproliferative disorder	HEMATOLOGICAL	hematological	disease	
PORTAL:0002092	gcat_trait	gcat_trait_neutrophil_count	neutrophil count	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002093	gcat_trait	gcat_trait_neutrophil_measurement	neutrophil measurement	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002094	gcat_trait	gcat_trait_nodular_sclerosis_Hodgkin_lymphoma	nodular sclerosis Hodgkin lymphoma	HEMATOLOGICAL	hematological	disease	
PORTAL:0002095	gcat_trait	gcat_trait_nonHodgkins_lymphoma	non-Hodgkins lymphoma	HEMATOLOGICAL	hematological	disease	
PORTAL:0002096	gcat_trait	gcat_trait_partial_thromboplastin_time	partial thromboplastin time	HEMATOLOGICAL	hematological	phenotype	
PORTAL:0002097	gcat_trait	gcat_trait_plasminogen_activator_inhibitor_1_measurement	plasminogen activator inhibitor 1 measurement	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002098	gcat_trait	gcat_trait_platelet_aggregation	platelet aggregation	HEMATOLOGICAL	hematological	phenotype	
PORTAL:0002099	gcat_trait	gcat_trait_platelet_component_distribution_width	platelet component distribution width	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002100	gcat_trait	gcat_trait_platelet_count	platelet count	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002101	gcat_trait	gcat_trait_platelet_crit	platelet crit	HEMATOLOGICAL	hematological	phenotype	
PORTAL:0002102	gcat_trait	gcat_trait_platelet_endothelial_cell_adhesion_molecule_measurement	platelet endothelial cell adhesion molecule measurement	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002103	gcat_trait	gcat_trait_platelet_factor_4_measurement	platelet factor 4 measurement	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002104	gcat_trait	gcat_trait_platelet_glycoprotein_4_measurement	platelet glycoprotein 4 measurement	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002105	gcat_trait	gcat_trait_platelet_glycoprotein_VI_measurement	platelet glycoprotein VI measurement	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002106	gcat_trait	gcat_trait_platelet_glycoprotein_ib_alpha_chain_measurement	platelet glycoprotein ib alpha chain measurement	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002107	gcat_trait	gcat_trait_platelet_measurement	platelet measurement	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002108	gcat_trait	gcat_trait_platelettolymphocyte_ratio	platelet-to-lymphocyte ratio	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002109	gcat_trait	gcat_trait_protein_C_measurement	protein C measurement	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002110	gcat_trait	gcat_trait_prothrombin_measurement	prothrombin measurement	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002111	gcat_trait	gcat_trait_prothrombin_time_measurement	prothrombin time measurement	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002112	gcat_trait	gcat_trait_red_blood_cell_density_measurement	red blood cell density measurement	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002113	gcat_trait	gcat_trait_reticulocyte_count	reticulocyte count	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002114	gcat_trait	gcat_trait_reticulocyte_measurement	reticulocyte measurement	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002115	gcat_trait	gcat_trait_serotransferrin_measurement	serotransferrin measurement	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002116	gcat_trait	gcat_trait_spleen_volume	spleen volume	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002117	gcat_trait	gcat_trait_thrombomodulin_measurement	thrombomodulin measurement	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002118	gcat_trait	gcat_trait_thrombopoietin_measurement	thrombopoietin measurement	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002119	gcat_trait	gcat_trait_tissue_factor_measurement	tissue factor measurement	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002120	gcat_trait	gcat_trait_tissue_factor_pathway_inhibitor_measurement	tissue factor pathway inhibitor measurement	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002121	gcat_trait	gcat_trait_total_iron_binding_capacity	total iron binding capacity	HEMATOLOGICAL	hematological	phenotype	
PORTAL:0002122	gcat_trait	gcat_trait_transferrin_glycosylation_measurement	transferrin glycosylation measurement	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002123	gcat_trait	gcat_trait_von_Willebrand_factor_measurement	von Willebrand factor measurement	HEMATOLOGICAL	hematological	measurement	
PORTAL:0002124	gcat_trait	gcat_trait_Hepatic_fibrosis	Hepatic fibrosis	HEPATIC	hepatic	phenotype	
PORTAL:0002125	gcat_trait	gcat_trait_albuminglobulin_ratio_measurement	albumin:globulin ratio measurement	HEPATIC	hepatic	measurement	
PORTAL:0002126	gcat_trait	gcat_trait_alcoholic_liver_cirrhosis	alcoholic liver cirrhosis	HEPATIC	hepatic	phenotype	
PORTAL:0002127	gcat_trait	gcat_trait_alcoholic_liver_disease	alcoholic liver disease	HEPATIC	hepatic	disease	
PORTAL:0002128	gcat_trait	gcat_trait_alkaline_phosphatase_measurement	alkaline phosphatase measurement	HEPATIC	hepatic	measurement	
PORTAL:0002129	gcat_trait	gcat_trait_aspartate_aminotransferase_measurement	aspartate aminotransferase measurement	HEPATIC	hepatic	measurement	
PORTAL:0002130	gcat_trait	gcat_trait_aspartate_aminotransferase_to_alanine_aminotransferase_ratio	aspartate aminotransferase to alanine aminotransferase ratio	HEPATIC	hepatic	measurement	
PORTAL:0002131	gcat_trait	gcat_trait_biliary_atresia	biliary atresia	HEPATIC	hepatic	phenotype	
PORTAL:0002132	gcat_trait	gcat_trait_biliary_liver_cirrhosis	biliary liver cirrhosis	HEPATIC	hepatic	phenotype	
PORTAL:0002133	gcat_trait	gcat_trait_bilirubin_measurement	bilirubin measurement	HEPATIC	hepatic	measurement	
PORTAL:0002134	gcat_trait	gcat_trait_cirrhosis_of_liver	cirrhosis of liver	HEPATIC	hepatic	phenotype	
PORTAL:0002135	gcat_trait	gcat_trait_druginduced_liver_injury	drug-induced liver injury	HEPATIC	hepatic	phenotype	
PORTAL:0002136	gcat_trait	gcat_trait_fatty_acidbinding_protein_liver_measurement	fatty acid-binding protein, liver measurement	HEPATIC	hepatic	measurement	
PORTAL:0002137	gcat_trait	gcat_trait_hepatocyte_growth_factor_activator_measurement	hepatocyte growth factor activator measurement	HEPATIC	hepatic	measurement	
PORTAL:0002138	gcat_trait	gcat_trait_hepatocyte_growth_factor_receptor_measurement	hepatocyte growth factor receptor measurement	HEPATIC	hepatic	measurement	
PORTAL:0002139	gcat_trait	gcat_trait_hepcidinferritin_ratio	hepcidin:ferritin ratio	HEPATIC	hepatic	measurement	
PORTAL:0002140	gcat_trait	gcat_trait_level_of_liver_carboxylesterase_1_in_blood_serum	level of liver carboxylesterase 1 in blood serum	HEPATIC	hepatic	measurement	
PORTAL:0002141	gcat_trait	gcat_trait_liver_fat_measurement	liver fat measurement	HEPATIC	hepatic	measurement	
PORTAL:0002142	gcat_trait	gcat_trait_liver_fibrosis_measurement	liver fibrosis measurement	HEPATIC	hepatic	measurement	
PORTAL:0002143	gcat_trait	gcat_trait_liver_iron_measurement	liver iron measurement	HEPATIC	hepatic	measurement	
PORTAL:0002144	gcat_trait	gcat_trait_liver_volume	liver volume	HEPATIC	hepatic	measurement	
PORTAL:0002145	gcat_trait	gcat_trait_nonalcoholic_fatty_liver_disease	non-alcoholic fatty liver disease	HEPATIC	hepatic	disease	
PORTAL:0002146	gcat_trait	gcat_trait_nonalcoholic_fatty_liver_disease_severity_measurement	non-alcoholic fatty liver disease severity measurement	HEPATIC	hepatic	measurement	
PORTAL:0002147	gcat_trait	gcat_trait_nonalcoholic_steatohepatitis	non-alcoholic steatohepatitis	HEPATIC	hepatic	phenotype	
PORTAL:0002148	gcat_trait	gcat_trait_sclerosing_cholangitis	sclerosing cholangitis	HEPATIC	hepatic	phenotype	
